complaint_id,date,district,category,text,sentiment,resolution_days,smart_platform_used
C019593,2023-11-23,강북구,기타,강북구 상암동에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C019594,2023-11-23,송파구,기타,송파구 역삼동에 공공 와이파이 확충을 요청합니다.,부정,3,0
C019595,2023-11-23,마포구,기타,마포구 문화센터 프로그램을 다양화해주세요.,긍정,4,0
C019596,2023-11-23,강남구,환경,강남구 미세먼지 저감 정책을 강화해주세요.,긍정,2,1
C019597,2023-11-23,서초구,교통,서초구 심야 버스 노선 증편을 건의합니다.,긍정,6,0
C019598,2023-11-23,송파구,복지,송파구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,12,0
C019599,2023-11-23,송파구,기타,신촌동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,2,1
C019600,2023-11-23,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,부정,3,1
C019601,2023-11-23,송파구,복지,송파구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,8,0
C019602,2023-11-23,강남구,복지,강남역에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,5,1
C019603,2023-11-23,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,3,0
C019604,2023-11-23,서초구,교통,서초구 청담동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,6,0
C019605,2023-11-23,마포구,기타,마포구 청담동에 공공 와이파이 확충을 요청합니다.,중립,2,0
C019606,2023-11-23,서초구,교통,출퇴근 시간대 서초구 상암동 버스 배차 간격이 너무 깁니다.,부정,4,1
C019607,2023-11-23,마포구,기타,마포구 강남역에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C019608,2023-11-23,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,3,0
C019609,2023-11-23,마포구,교통,신촌동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,부정,7,0
C019610,2023-11-24,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,2,1
C019611,2023-11-24,강북구,환경,청담동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,긍정,3,1
C019612,2023-11-24,강남구,환경,역삼동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,5,0
C019613,2023-11-24,마포구,교통,마포구 잠실동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,3,1
C019614,2023-11-24,강남구,복지,강남구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,6,1
C019615,2023-11-24,강남구,교통,강남역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,4,1
C019616,2023-11-24,강남구,복지,장애인 편의시설이 역삼동에 부족합니다.,중립,11,0
C019617,2023-11-24,강북구,복지,상암동 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,10,0
C019618,2023-11-24,강북구,복지,강북구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,6,1
C019619,2023-11-24,마포구,환경,마포구 잠실동 쓰레기 불법 투기 문제가 심각합니다.,긍정,3,1
C019620,2023-11-24,서초구,환경,역삼동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,2,1
C019621,2023-11-24,송파구,기타,청담동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,5,0
C019622,2023-11-24,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C019623,2023-11-24,마포구,환경,교대역 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C019624,2023-11-24,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,중립,1,0
C019625,2023-11-24,강남구,복지,역삼동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,11,0
C019626,2023-11-24,송파구,환경,송파구 미세먼지 저감 정책을 강화해주세요.,부정,6,0
C019627,2023-11-24,강북구,복지,강남역 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,6,1
C019628,2023-11-24,강북구,교통,강북구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,9,0
C019629,2023-11-24,서초구,교통,상암동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,중립,7,0
C019630,2023-11-24,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,중립,4,0
C019631,2023-11-24,송파구,기타,교대역 체육시설 이용료 할인 제도를 도입해주세요.,긍정,3,1
C019632,2023-11-24,강북구,환경,잠실동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,2,1
C019633,2023-11-24,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,부정,3,0
C019634,2023-11-25,송파구,안전,역삼동 지진 대비 시설 점검이 필요합니다.,부정,3,0
C019635,2023-11-25,강북구,기타,강북구 교대역에 공공 와이파이 확충을 요청합니다.,긍정,2,1
C019636,2023-11-25,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,4,1
C019637,2023-11-25,강북구,안전,강북구 어린이 보호구역 안전시설을 강화해주세요.,중립,1,1
C019638,2023-11-25,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C019639,2023-11-25,마포구,환경,마포구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,2,1
C019640,2023-11-25,강남구,환경,강남구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,3,1
C019641,2023-11-25,강북구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,중립,3,1
C019642,2023-11-25,강남구,안전,강남구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019643,2023-11-26,서초구,환경,교대역 재활용 분리수거함이 항상 가득 차 있습니다.,중립,2,1
C019644,2023-11-26,강남구,안전,강남구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019645,2023-11-26,마포구,기타,마포구 지역 축제 개최를 건의합니다.,긍정,3,1
C019646,2023-11-26,송파구,안전,송파구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019647,2023-11-26,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019648,2023-11-27,송파구,기타,상암동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,부정,4,0
C019649,2023-11-27,강남구,기타,강남구 교대역에 공공 와이파이 확충을 요청합니다.,긍정,2,1
C019650,2023-11-27,강남구,환경,교대역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,중립,2,1
C019651,2023-11-27,마포구,기타,청담동에 스마트 도시 서비스를 확대해주세요.,부정,4,0
C019652,2023-11-27,송파구,복지,잠실동 경로당 시설 개선을 요청드립니다.,긍정,14,0
C019653,2023-11-27,마포구,안전,마포구 잠실동 CCTV 설치로 범죄 예방이 필요합니다.,중립,1,1
C019654,2023-11-27,마포구,복지,마포구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,10,0
C019655,2023-11-27,송파구,복지,송파구 기초생활수급자 지원 절차를 간소화해주세요.,중립,9,0
C019656,2023-11-27,서초구,기타,강남역 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,3,0
C019657,2023-11-27,송파구,기타,송파구 지역 축제 개최를 건의합니다.,긍정,6,0
C019658,2023-11-27,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,6,1
C019659,2023-11-27,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,긍정,2,1
C019660,2023-11-27,마포구,교통,출퇴근 시간대 마포구 강남역 버스 배차 간격이 너무 깁니다.,부정,3,0
C019661,2023-11-27,강북구,안전,강북구 청담동 CCTV 설치로 범죄 예방이 필요합니다.,중립,1,1
C019662,2023-11-27,송파구,환경,잠실동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,긍정,2,1
C019663,2023-11-27,서초구,안전,서초동 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C019664,2023-11-27,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,중립,3,0
C019665,2023-11-27,서초구,환경,상암동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,긍정,2,1
C019666,2023-11-27,송파구,교통,서초동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,4,1
C019667,2023-11-27,강남구,기타,청담동 체육시설 이용료 할인 제도를 도입해주세요.,중립,2,0
C019668,2023-11-27,송파구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,3,0
C019669,2023-11-27,강남구,복지,장애인 편의시설이 잠실동에 부족합니다.,긍정,5,1
C019670,2023-11-28,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,5,0
C019671,2023-11-28,강남구,복지,잠실동 경로당 시설 개선을 요청드립니다.,긍정,7,1
C019672,2023-11-28,송파구,기타,송파구 주민센터 주차 공간이 부족합니다.,중립,3,0
C019673,2023-11-28,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,3,1
C019674,2023-11-28,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,부정,5,0
C019675,2023-11-28,서초구,안전,상암동에 비상벨 설치를 건의합니다.,긍정,1,1
C019676,2023-11-28,강남구,기타,강남구 지역 축제 개최를 건의합니다.,긍정,2,1
C019677,2023-11-28,마포구,안전,상암동 지진 대비 시설 점검이 필요합니다.,긍정,3,0
C019678,2023-11-28,서초구,복지,서초구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,9,0
C019679,2023-11-28,강북구,복지,역삼동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,9,0
C019680,2023-11-28,마포구,교통,역삼동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,5,0
C019681,2023-11-28,송파구,기타,송파구 지역 축제 개최를 건의합니다.,중립,3,0
C019682,2023-11-28,마포구,환경,마포구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,2,1
C019683,2023-11-28,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,부정,3,1
C019684,2023-11-28,송파구,기타,송파구 주민센터 주차 공간이 부족합니다.,중립,5,0
C019685,2023-11-28,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,중립,3,0
C019686,2023-11-28,강남구,복지,상암동 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,10,0
C019687,2023-11-28,송파구,기타,교대역에 스마트 도시 서비스를 확대해주세요.,부정,3,0
C019688,2023-11-28,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,중립,5,0
C019689,2023-11-28,마포구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,1
C019690,2023-11-28,강북구,안전,상암동 가로등이 어두워 야간 통행이 불안합니다.,중립,1,1
C019691,2023-11-28,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,부정,8,0
C019692,2023-11-28,서초구,기타,신촌동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,3,1
C019693,2023-11-29,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,중립,4,0
C019694,2023-11-29,서초구,교통,잠실동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,부정,8,0
C019695,2023-11-29,송파구,기타,서초동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,6,0
C019696,2023-11-29,서초구,복지,서초구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,7,1
C019697,2023-11-29,강북구,기타,강북구 주민센터 주차 공간이 부족합니다.,긍정,2,1
C019698,2023-11-29,송파구,환경,청담동 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C019699,2023-11-29,송파구,안전,상암동 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,3,0
C019700,2023-11-29,강북구,복지,강북구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,4,1
C019701,2023-11-29,강북구,교통,상암동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,4,1
C019702,2023-11-29,송파구,환경,서초동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,5,0
C019703,2023-11-29,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,6,0
C019704,2023-11-29,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C019705,2023-11-29,마포구,복지,마포구 청년 일자리 지원 프로그램을 확대해주세요.,중립,4,1
C019706,2023-11-29,서초구,교통,서초구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,4,1
C019707,2023-11-29,송파구,안전,서초동 지진 대비 시설 점검이 필요합니다.,중립,3,0
C019708,2023-11-29,강북구,환경,강북구 미세먼지 저감 정책을 강화해주세요.,중립,5,0
C019709,2023-11-29,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,3,1
C019710,2023-11-29,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C019711,2023-11-29,서초구,교통,서초구 강남역에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,7,0
C019712,2023-11-29,강남구,복지,강남구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,6,1
C019713,2023-11-29,서초구,안전,교대역 지진 대비 시설 점검이 필요합니다.,긍정,3,0
C019714,2023-11-29,송파구,복지,강남역 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,7,0
C019715,2023-11-29,강북구,기타,서초동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,2,1
C019716,2023-11-30,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,2,0
C019717,2023-11-30,강북구,교통,출퇴근 시간대 강북구 서초동 버스 배차 간격이 너무 깁니다.,중립,2,1
C019718,2023-11-30,마포구,기타,역삼동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,6,0
C019719,2023-11-30,서초구,교통,잠실동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,3,1
C019720,2023-11-30,송파구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,중립,4,0
C019721,2023-11-30,강남구,환경,강남역 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,4,0
C019722,2023-11-30,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,긍정,2,1
C019723,2023-11-30,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,부정,3,0
C019724,2023-11-30,송파구,교통,청담동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,부정,6,0
C019725,2023-11-30,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,6,0
C019726,2023-11-30,강남구,교통,강남역 주변 불법 주차로 통행에 불편을 겪고 있습니다.,중립,6,0
C019727,2023-11-30,마포구,환경,잠실동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,3,0
C019728,2023-11-30,마포구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,4,0
C019729,2023-11-30,송파구,환경,상암동 재활용 분리수거함이 항상 가득 차 있습니다.,부정,6,0
C019730,2023-11-30,강북구,환경,강남역 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,1
C019731,2023-12-01,송파구,안전,청담동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,3,0
C019732,2023-12-01,서초구,환경,서초구 하천 수질 개선이 필요합니다.,부정,2,1
C019733,2023-12-01,강남구,기타,강남구 지역 축제 개최를 건의합니다.,긍정,2,1
C019734,2023-12-01,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,3,1
C019735,2023-12-01,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,7,0
C019736,2023-12-01,강남구,복지,청담동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,5,1
C019737,2023-12-01,마포구,교통,마포구 서초동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,7,0
C019738,2023-12-01,서초구,복지,서초구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,5,1
C019739,2023-12-01,송파구,기타,상암동 공공시설 예약 시스템 개선이 필요합니다.,긍정,3,1
C019740,2023-12-01,강북구,기타,강북구 문화센터 프로그램을 다양화해주세요.,중립,1,1
C019741,2023-12-01,강남구,기타,강남구 상암동에 공공 와이파이 확충을 요청합니다.,긍정,2,1
C019742,2023-12-01,서초구,복지,서초동에 아동 돌봄센터 추가 설치가 필요합니다.,중립,8,0
C019743,2023-12-01,강남구,안전,상암동 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C019744,2023-12-01,강북구,안전,서초동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,1,1
C019745,2023-12-01,마포구,기타,잠실동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,5,0
C019746,2023-12-01,서초구,기타,서초구 강남역에 공공 와이파이 확충을 요청합니다.,부정,4,0
C019747,2023-12-01,송파구,환경,송파구 신촌동 쓰레기 불법 투기 문제가 심각합니다.,중립,6,0
C019748,2023-12-01,송파구,복지,역삼동에 아동 돌봄센터 추가 설치가 필요합니다.,중립,7,0
C019749,2023-12-01,송파구,안전,송파구 재난 대피소 위치를 명확히 안내해주세요.,긍정,3,0
C019750,2023-12-01,강북구,환경,역삼동 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C019751,2023-12-01,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019752,2023-12-01,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,4,1
C019753,2023-12-02,마포구,환경,교대역 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,4,0
C019754,2023-12-02,송파구,환경,강남역 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,3,1
C019755,2023-12-02,마포구,기타,마포구 문화센터 프로그램을 다양화해주세요.,부정,5,0
C019756,2023-12-02,서초구,환경,강남역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,3,1
C019757,2023-12-02,강북구,복지,장애인 편의시설이 신촌동에 부족합니다.,긍정,3,1
C019758,2023-12-02,송파구,교통,출퇴근 시간대 송파구 신촌동 버스 배차 간격이 너무 깁니다.,긍정,3,1
C019759,2023-12-02,강북구,안전,강북구 신촌동 CCTV 설치로 범죄 예방이 필요합니다.,중립,1,1
C019760,2023-12-02,마포구,환경,마포구 미세먼지 저감 정책을 강화해주세요.,중립,5,0
C019761,2023-12-03,강남구,교통,신촌동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,긍정,5,1
C019762,2023-12-03,서초구,안전,강남역 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C019763,2023-12-03,송파구,교통,송파구 심야 버스 노선 증편을 건의합니다.,중립,7,0
C019764,2023-12-03,강북구,교통,출퇴근 시간대 강북구 상암동 버스 배차 간격이 너무 깁니다.,중립,7,0
C019765,2023-12-03,강북구,복지,장애인 편의시설이 서초동에 부족합니다.,중립,5,1
C019766,2023-12-03,강남구,환경,강남구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,3,1
C019767,2023-12-03,강북구,기타,강북구 주민센터 주차 공간이 부족합니다.,부정,2,1
C019768,2023-12-03,강남구,안전,상암동 가로등이 어두워 야간 통행이 불안합니다.,중립,1,1
C019769,2023-12-04,강남구,교통,역삼동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,중립,4,1
C019770,2023-12-04,마포구,환경,역삼동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,4,0
C019771,2023-12-04,마포구,환경,마포구 미세먼지 저감 정책을 강화해주세요.,긍정,2,1
C019772,2023-12-04,서초구,복지,교대역 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,7,0
C019773,2023-12-04,서초구,환경,서초동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,5,0
C019774,2023-12-04,서초구,복지,장애인 편의시설이 서초동에 부족합니다.,부정,8,0
C019775,2023-12-04,서초구,환경,청담동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,0
C019776,2023-12-04,강북구,안전,잠실동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,2,0
C019777,2023-12-04,송파구,안전,상암동 지진 대비 시설 점검이 필요합니다.,중립,1,1
C019778,2023-12-04,마포구,교통,마포구 상암동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,4,1
C019779,2023-12-04,송파구,복지,송파구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,11,0
C019780,2023-12-04,서초구,교통,역삼동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,5,1
C019781,2023-12-04,마포구,교통,마포구 역삼동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,4,0
C019782,2023-12-04,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,중립,3,1
C019783,2023-12-04,마포구,복지,마포구 기초생활수급자 지원 절차를 간소화해주세요.,부정,10,0
C019784,2023-12-04,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,1,1
C019785,2023-12-04,강북구,기타,강북구 서초동에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C019786,2023-12-04,서초구,환경,잠실동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,2,1
C019787,2023-12-04,송파구,안전,송파구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,3,0
C019788,2023-12-04,강북구,복지,강북구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,10,0
C019789,2023-12-04,강북구,안전,강북구 어린이 보호구역 안전시설을 강화해주세요.,부정,3,0
C019790,2023-12-04,강북구,교통,서초동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,중립,8,0
C019791,2023-12-04,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,긍정,4,1
C019792,2023-12-04,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,부정,3,1
C019793,2023-12-04,서초구,기타,잠실동에 스마트 도시 서비스를 확대해주세요.,중립,5,0
C019794,2023-12-04,강북구,교통,출퇴근 시간대 강북구 잠실동 버스 배차 간격이 너무 깁니다.,부정,8,0
C019795,2023-12-04,마포구,기타,강남역 체육시설 이용료 할인 제도를 도입해주세요.,중립,5,0
C019796,2023-12-04,송파구,기타,신촌동에 스마트 도시 서비스를 확대해주세요.,중립,3,0
C019797,2023-12-05,강남구,안전,강남구 강남역 CCTV 설치로 범죄 예방이 필요합니다.,긍정,1,1
C019798,2023-12-05,송파구,환경,교대역 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,4,0
C019799,2023-12-05,마포구,기타,마포구 문화센터 프로그램을 다양화해주세요.,부정,6,0
C019800,2023-12-05,강북구,환경,청담동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,3,1
C019801,2023-12-05,강북구,환경,교대역 재활용 분리수거함이 항상 가득 차 있습니다.,중립,3,1
C019802,2023-12-05,송파구,교통,청담동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,부정,8,0
C019803,2023-12-05,마포구,복지,마포구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,6,0
C019804,2023-12-05,서초구,안전,강남역에 비상벨 설치를 건의합니다.,중립,1,1
C019805,2023-12-05,송파구,교통,송파구 강남역에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,부정,3,1
C019806,2023-12-05,마포구,환경,마포구 하천 수질 개선이 필요합니다.,중립,2,1
C019807,2023-12-05,서초구,교통,서초구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,3,1
C019808,2023-12-05,강북구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,2,0
C019809,2023-12-05,강남구,안전,서초동 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C019810,2023-12-05,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C019811,2023-12-05,송파구,기타,송파구 지역 축제 개최를 건의합니다.,중립,4,0
C019812,2023-12-06,강남구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,1,1
C019813,2023-12-06,송파구,안전,송파구 어린이 보호구역 안전시설을 강화해주세요.,긍정,3,0
C019814,2023-12-06,강남구,교통,강남구 심야 버스 노선 증편을 건의합니다.,부정,3,1
C019815,2023-12-06,강북구,환경,청담동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,4,0
C019816,2023-12-06,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,부정,7,0
C019817,2023-12-06,강북구,복지,상암동 경로당 시설 개선을 요청드립니다.,긍정,7,1
C019818,2023-12-06,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,부정,8,0
C019819,2023-12-06,강북구,기타,교대역 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,5,0
C019820,2023-12-06,송파구,교통,송파구에 자전거 도로 확충이 시급합니다.,중립,4,0
C019821,2023-12-06,서초구,복지,서초구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,12,0
C019822,2023-12-06,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,1,1
C019823,2023-12-06,강북구,안전,강북구 재난 대피소 위치를 명확히 안내해주세요.,중립,1,1
C019824,2023-12-06,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,2,1
C019825,2023-12-06,송파구,교통,송파구 신촌동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,8,0
C019826,2023-12-06,서초구,교통,서초구 심야 버스 노선 증편을 건의합니다.,긍정,4,1
C019827,2023-12-06,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,6,1
C019828,2023-12-06,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,부정,3,0
C019829,2023-12-06,송파구,교통,송파구 신촌동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,4,1
C019830,2023-12-06,송파구,기타,상암동 공공시설 예약 시스템 개선이 필요합니다.,긍정,4,0
C019831,2023-12-06,송파구,교통,송파구 강남역에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,8,0
C019832,2023-12-06,송파구,환경,청담동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,5,0
C019833,2023-12-06,서초구,기타,서초구 지역 축제 개최를 건의합니다.,부정,5,0
C019834,2023-12-06,마포구,안전,청담동에 비상벨 설치를 건의합니다.,중립,2,0
C019835,2023-12-06,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,2,1
C019836,2023-12-07,송파구,교통,출퇴근 시간대 송파구 청담동 버스 배차 간격이 너무 깁니다.,긍정,5,1
C019837,2023-12-07,마포구,환경,마포구 미세먼지 저감 정책을 강화해주세요.,부정,5,0
C019838,2023-12-07,강북구,기타,강북구 문화센터 프로그램을 다양화해주세요.,긍정,3,0
C019839,2023-12-07,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,5,0
C019840,2023-12-07,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,긍정,5,0
C019841,2023-12-07,강북구,교통,강북구 서초동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,6,0
C019842,2023-12-07,마포구,교통,마포구에 자전거 도로 확충이 시급합니다.,중립,6,0
