complaint_id,text,category,sentiment,status,date,location,language,source
KR_00239,온라인 행정 시스템이 불편합니다. 디지털 전환이 시급합니다.,행정,positive,접수,2025-01-01,전남 여수시,ko,국민신문고
KR_00126,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,처리중,2025-07-07,충북 청주시,ko,국민신문고
KR_00414,행정 정보 공개를 확대해 주세요. 접근성을 개선해 주세요.,행정,negative,접수,2024-12-23,대구 수성구,ko,국민신문고
KR_00206,인천 연수구 지역 신호등 체계 개선이 필요합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,접수,2025-07-11,인천 연수구,ko,국민신문고
EE_00209,Data synchronization between services is problematic. Integration with other services required.,Digital Services,neutral,resolved,2024-12-28,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00204,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2025-08-19,경기 성남시,ko,국민신문고
KR_00373,기초연금 수급 자격 기준이 너무 엄격합니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2025-07-11,인천 연수구,ko,국민신문고
KR_00067,대중교통 환승 시스템 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,완료,2025-04-25,경기 수원시,ko,국민신문고
KR_00173,어린이 보호구역 안전시설을 강화해 주세요. 사고 예방이 시급합니다.,안전,negative,접수,2025-09-20,대구 수성구,ko,국민신문고
EE_00202,Parent portal functionality is limited. System crashes during peak times.,Education,negative,resolved,2025-02-06,Tartu,en,Estonian e-Gov Portal
KR_00411,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-02-12,충북 청주시,ko,국민신문고
KR_00405,의료비 지원 대상자 선정 기준을 완화해 주세요. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2024-10-01,충남 천안시,ko,국민신문고
KR_00147,재활용 분리수거 시스템 개선이 필요합니다. 예산 확대가 시급합니다.,환경,negative,처리중,2024-10-13,인천 연수구,ko,국민신문고
EE_00053,E-health system appointment booking is complicated. Technical support is inadequate.,Healthcare,negative,in_progress,2025-09-20,Tartu,en,Estonian e-Gov Portal
KR_00088,서울 강남구 지역 미세먼지 대책을 강화해 주세요. 예산 확대가 시급합니다.,환경,neutral,접수,2025-04-01,서울 강남구,ko,국민신문고
EE_00079,Recycling facilities are insufficient. Public awareness campaigns needed.,Environment,negative,resolved,2025-03-27,Jõhvi,en,Estonian e-Gov Portal
KR_00449,가로등이 고장난 지 오래되었습니다. 사고 예방이 시급합니다.,안전,negative,처리중,2024-10-30,경북 포항시,ko,국민신문고
KR_00406,도시 녹지 공간을 확대해 주세요. 시민 참여 방안을 마련해 주세요.,환경,negative,처리중,2025-05-28,부산 해운대구,ko,국민신문고
KR_00108,주차 공간 부족 문제를 해결해 주세요. 사고 위험이 높아지고 있습니다.,교통,negative,처리중,2025-05-10,경기 수원시,ko,국민신문고
EE_00105,E-school platform needs technical improvements. Teachers need better training.,Education,neutral,resolved,2024-10-25,Rakvere,en,Estonian e-Gov Portal
EE_00004,Digital prescription system needs enhancement. Technical support is inadequate.,Healthcare,neutral,resolved,2025-03-29,Pärnu,en,Estonian e-Gov Portal
EE_00118,Digital ID authentication process needs improvement. Error messages are not informative.,Digital Services,positive,resolved,2025-04-17,Haapsalu,en,Estonian e-Gov Portal
KR_00377,공공시설 안전 점검을 철저히 해주세요. 신속한 조치를 요청합니다.,안전,negative,처리중,2025-08-15,강원 춘천시,ko,국민신문고
EE_00055,Air quality monitoring should be enhanced. Long-term planning is essential.,Environment,negative,submitted,2025-07-09,Narva,en,Estonian e-Gov Portal
KR_00072,충북 청주시 지역에 CCTV 설치를 요청합니다. 정기적인 점검이 필요합니다.,안전,neutral,처리중,2024-10-06,충북 청주시,ko,국민신문고
KR_00194,세종시 지역에 CCTV 설치를 요청합니다. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2024-11-21,세종시,ko,국민신문고
KR_00439,기초연금 수급 자격 기준이 너무 엄격합니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,처리중,2025-02-20,대구 수성구,ko,국민신문고
KR_00298,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,negative,접수,2025-05-24,세종시,ko,국민신문고
EE_00257,Digital learning resources are outdated. Mobile access is problematic.,Education,negative,resolved,2024-11-08,Tallinn,en,Estonian e-Gov Portal
KR_00232,출퇴근 시간 대구 수성구 버스 배차 간격이 너무 깁니다. 경제적 손실이 발생하고 있습니다.,교통,neutral,처리중,2025-07-15,대구 수성구,ko,국민신문고
EE_00142,E-school platform needs technical improvements. Mobile access is problematic.,Education,negative,resolved,2025-05-08,Sillamäe,en,Estonian e-Gov Portal
KR_00675,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2024-10-15,제주시,ko,국민신문고
KR_00468,경남 창원시 공원 관리가 제대로 되지 않고 있습니다. 주민 건강이 위협받고 있습니다.,환경,negative,접수,2025-03-10,경남 창원시,ko,국민신문고
KR_00291,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 지역별 격차가 심각합니다.,복지,neutral,완료,2024-10-10,경기 수원시,ko,국민신문고
KR_00395,공공시설 안전 점검을 철저히 해주세요. 사고 예방이 시급합니다.,안전,positive,처리중,2025-04-29,경기 용인시,ko,국민신문고
KR_00119,가로등이 고장난 지 오래되었습니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-05-14,대구 수성구,ko,국민신문고
EE_00093,Air quality monitoring should be enhanced. Investment in infrastructure required.,Environment,negative,in_progress,2024-10-05,Tartu,en,Estonian e-Gov Portal
KR_00336,대중교통 환승 시스템 개선이 필요합니다. 경제적 손실이 발생하고 있습니다.,교통,neutral,완료,2025-04-17,울산 남구,ko,국민신문고
KR_00085,공공시설 안전 점검을 철저히 해주세요. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2025-08-16,강원 춘천시,ko,국민신문고
EE_00204,School enrollment system is confusing. System crashes during peak times.,Education,negative,submitted,2025-01-15,Narva,en,Estonian e-Gov Portal
KR_00571,경기 수원시 지역 신호등 체계 개선이 필요합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,접수,2025-01-04,경기 수원시,ko,국민신문고
EE_00137,Digital ID authentication process needs improvement. Error messages are not informative.,Digital Services,positive,resolved,2025-07-06,Sillamäe,en,Estonian e-Gov Portal
EE_00035,Student data management needs attention. Mobile access is problematic.,Education,positive,in_progress,2025-06-03,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00508,온라인 행정 시스템이 불편합니다. 디지털 전환이 시급합니다.,행정,positive,완료,2025-04-07,경북 포항시,ko,국민신문고
KR_00140,공무원 응대 서비스 개선이 필요합니다. 업무 효율성을 높여야 합니다.,행정,positive,접수,2024-11-29,전북 전주시,ko,국민신문고
KR_00533,부산 해운대구 공원 관리가 제대로 되지 않고 있습니다. 시민 참여 방안을 마련해 주세요.,환경,negative,접수,2025-03-03,부산 해운대구,ko,국민신문고
KR_00113,출퇴근 시간 충북 청주시 버스 배차 간격이 너무 깁니다. 장기적인 계획 수립을 요청합니다.,교통,negative,완료,2025-06-04,충북 청주시,ko,국민신문고
KR_00478,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,neutral,처리중,2024-11-09,대전 유성구,ko,국민신문고
EE_00277,Digital learning resources are outdated. Mobile access is problematic.,Education,neutral,in_progress,2025-02-20,Maardu,en,Estonian e-Gov Portal
KR_00322,노인 복지 서비스 확대가 필요합니다. 소득 기준을 현실화해야 합니다.,복지,neutral,완료,2025-06-16,서울 강북구,ko,국민신문고
EE_00207,Digital ID authentication process needs improvement. Integration with other services required.,Digital Services,positive,resolved,2025-02-01,Haapsalu,en,Estonian e-Gov Portal
KR_00418,재난 대응 시스템 개선이 필요합니다. 사고 예방이 시급합니다.,안전,negative,접수,2025-06-14,제주시,ko,국민신문고
KR_00234,공무원 응대 서비스 개선이 필요합니다. 접근성을 개선해 주세요.,행정,positive,접수,2025-06-09,서울 강남구,ko,국민신문고
EE_00249,Recycling facilities are insufficient. Long-term planning is essential.,Environment,positive,submitted,2025-07-17,Pärnu,en,Estonian e-Gov Portal
KR_00603,행정 정보 공개를 확대해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-08-05,경남 창원시,ko,국민신문고
EE_00133,Recycling facilities are insufficient. Public awareness campaigns needed.,Environment,negative,submitted,2025-02-07,Rakvere,en,Estonian e-Gov Portal
KR_00389,부산 해운대구 도로 포장 상태가 매우 불량합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,처리중,2024-12-03,부산 해운대구,ko,국민신문고
KR_00364,서울 강북구 지역에 CCTV 설치를 요청합니다. 예방 대책을 마련해 주세요.,안전,negative,완료,2024-10-08,서울 강북구,ko,국민신문고
KR_00186,의료비 지원 대상자 선정 기준을 완화해 주세요. 지역별 격차가 심각합니다.,복지,negative,처리중,2025-06-11,경기 수원시,ko,국민신문고
KR_00110,기초연금 수급 자격 기준이 너무 엄격합니다. 지역별 격차가 심각합니다.,복지,negative,처리중,2025-06-25,경기 수원시,ko,국민신문고
KR_00451,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 지역별 격차가 심각합니다.,복지,negative,처리중,2024-10-26,제주시,ko,국민신문고
EE_00172,Data synchronization between services is problematic. Error messages are not informative.,Digital Services,negative,in_progress,2025-06-12,Tallinn,en,Estonian e-Gov Portal
KR_00376,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-08-11,대구 수성구,ko,국민신문고
EE_00139,Digital prescription system needs enhancement. Elderly citizens struggle with the system.,Healthcare,negative,submitted,2024-11-13,Keila,en,Estonian e-Gov Portal
KR_00517,대구 수성구 지역에 CCTV 설치를 요청합니다. 사고 예방이 시급합니다.,안전,negative,처리중,2024-12-24,대구 수성구,ko,국민신문고
KR_00220,경기 수원시 지역 미세먼지 대책을 강화해 주세요. 체계적인 관리가 필요합니다.,환경,negative,접수,2025-01-22,경기 수원시,ko,국민신문고
EE_00020,Sustainable energy initiatives needed. Investment in infrastructure required.,Environment,negative,submitted,2024-10-15,Viljandi,en,Estonian e-Gov Portal
EE_00228,Digital prescription system needs enhancement. Elderly citizens struggle with the system.,Healthcare,neutral,submitted,2024-11-27,Tallinn,en,Estonian e-Gov Portal
KR_00551,생활 소음 규제를 강화해야 합니다. 시민 참여 방안을 마련해 주세요.,환경,positive,처리중,2025-01-11,전북 전주시,ko,국민신문고
EE_00292,School enrollment system is confusing. Teachers need better training.,Education,negative,in_progress,2025-01-14,Tartu,en,Estonian e-Gov Portal
EE_00001,Digital prescription system needs enhancement. Processing time is excessive.,Healthcare,negative,resolved,2025-04-05,Tartu,en,Estonian e-Gov Portal
KR_00197,행정 정보 공개를 확대해 주세요. 디지털 전환이 시급합니다.,행정,negative,완료,2025-07-19,서울 강남구,ko,국민신문고
KR_00223,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,완료,2024-11-12,인천 연수구,ko,국민신문고
KR_00542,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2025-05-21,광주 서구,ko,국민신문고
KR_00015,생활 소음 규제를 강화해야 합니다. 생활 환경이 악화되고 있습니다.,환경,negative,완료,2025-02-20,경북 포항시,ko,국민신문고
KR_00593,기초연금 수급 자격 기준이 너무 엄격합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,처리중,2025-08-12,충북 청주시,ko,국민신문고
KR_00102,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 담당 공무원의 안내가 부족합니다.,복지,negative,접수,2025-01-27,전북 전주시,ko,국민신문고
KR_00070,의료비 지원 대상자 선정 기준을 완화해 주세요. 지역별 격차가 심각합니다.,복지,negative,완료,2025-05-30,제주시,ko,국민신문고
KR_00584,온라인 행정 시스템이 불편합니다. 접근성을 개선해 주세요.,행정,neutral,처리중,2024-10-12,강원 춘천시,ko,국민신문고
KR_00518,행정 정보 공개를 확대해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,처리중,2025-01-03,경북 포항시,ko,국민신문고
KR_00248,공무원 응대 서비스 개선이 필요합니다. 시민 중심 서비스가 필요합니다.,행정,negative,접수,2025-02-22,전남 여수시,ko,국민신문고
KR_00513,도시 녹지 공간을 확대해 주세요. 예산 확대가 시급합니다.,환경,negative,접수,2024-11-05,대전 유성구,ko,국민신문고
EE_00275,Bus route optimization required for Narva. Service frequency is insufficient.,Public Transport,neutral,in_progress,2024-11-18,Narva,en,Estonian e-Gov Portal
EE_00208,Waste management system in Keila needs improvement. Long-term planning is essential.,Environment,neutral,submitted,2024-11-09,Keila,en,Estonian e-Gov Portal
KR_00676,행정 정보 공개를 확대해 주세요. 투명성을 강화해야 합니다.,행정,neutral,처리중,2025-02-20,경기 용인시,ko,국민신문고
EE_00007,Student data management needs attention. Content quality varies significantly.,Education,negative,resolved,2025-01-09,Maardu,en,Estonian e-Gov Portal
EE_00180,Waste management system in Sillamäe needs improvement. Public awareness campaigns needed.,Environment,negative,resolved,2024-10-05,Sillamäe,en,Estonian e-Gov Portal
EE_00044,Air quality monitoring should be enhanced. Environmental impact is concerning.,Environment,negative,submitted,2024-12-28,Viljandi,en,Estonian e-Gov Portal
KR_00093,공무원 응대 서비스 개선이 필요합니다. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-05-26,부산 해운대구,ko,국민신문고
KR_00666,가로등이 고장난 지 오래되었습니다. 정기적인 점검이 필요합니다.,안전,negative,접수,2024-11-28,서울 강남구,ko,국민신문고
EE_00149,Medical records access should be simplified. User guidance is insufficient.,Healthcare,negative,resolved,2024-11-18,Rakvere,en,Estonian e-Gov Portal
KR_00190,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 서류 준비 과정이 너무 복잡합니다.,복지,positive,처리중,2025-06-27,경기 수원시,ko,국민신문고
EE_00103,Public transport schedule in Sillamäe needs adjustment. Information display is inadequate.,Public Transport,positive,in_progress,2025-05-20,Sillamäe,en,Estonian e-Gov Portal
EE_00129,Accessibility features need improvement. Service frequency is insufficient.,Public Transport,positive,submitted,2025-03-13,Rakvere,en,Estonian e-Gov Portal
EE_00251,Public transport schedule in Võru needs adjustment. System updates are urgently needed.,Public Transport,negative,in_progress,2025-08-09,Võru,en,Estonian e-Gov Portal
KR_00617,충남 천안시 지역 신호등 체계 개선이 필요합니다. 경제적 손실이 발생하고 있습니다.,교통,negative,처리중,2025-06-24,충남 천안시,ko,국민신문고
KR_00127,경기 수원시 공원 관리가 제대로 되지 않고 있습니다. 예산 확대가 시급합니다.,환경,negative,처리중,2024-12-20,경기 수원시,ko,국민신문고
EE_00009,Student data management needs attention. Teachers need better training.,Education,negative,resolved,2025-06-30,Kuressaare,en,Estonian e-Gov Portal
KR_00011,노인 복지 서비스 확대가 필요합니다. 온라인 신청 시스템 개선이 시급합니다.,복지,neutral,접수,2025-03-17,경북 포항시,ko,국민신문고
EE_00014,Insurance claim process is too complex. Processing time is excessive.,Healthcare,negative,submitted,2024-12-07,Maardu,en,Estonian e-Gov Portal
EE_00120,Digital prescription system needs enhancement. Technical support is inadequate.,Healthcare,negative,submitted,2024-11-18,Tartu,en,Estonian e-Gov Portal
KR_00045,기초연금 수급 자격 기준이 너무 엄격합니다. 지역별 격차가 심각합니다.,복지,negative,접수,2025-04-02,대전 유성구,ko,국민신문고
KR_00260,의료비 지원 대상자 선정 기준을 완화해 주세요. 서류 준비 과정이 너무 복잡합니다.,복지,negative,접수,2025-04-27,부산 해운대구,ko,국민신문고
KR_00665,대구 수성구 도로 포장 상태가 매우 불량합니다. 경제적 손실이 발생하고 있습니다.,교통,negative,처리중,2025-06-12,대구 수성구,ko,국민신문고
KR_00481,기초연금 수급 자격 기준이 너무 엄격합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,처리중,2025-03-09,서울 강북구,ko,국민신문고
KR_00061,대중교통 환승 시스템 개선이 필요합니다. 경제적 손실이 발생하고 있습니다.,교통,negative,처리중,2025-04-20,서울 강북구,ko,국민신문고
KR_00608,경북 포항시 지역 신호등 체계 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,처리중,2025-07-30,경북 포항시,ko,국민신문고
KR_00526,경남 창원시 지역 신호등 체계 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,완료,2025-08-07,경남 창원시,ko,국민신문고
KR_00034,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,접수,2025-05-23,인천 연수구,ko,국민신문고
KR_00111,의료비 지원 대상자 선정 기준을 완화해 주세요. 담당 공무원의 안내가 부족합니다.,복지,neutral,처리중,2025-08-21,대구 수성구,ko,국민신문고
KR_00202,민원 처리 속도가 너무 느립니다. 시민 중심 서비스가 필요합니다.,행정,neutral,처리중,2024-10-09,광주 서구,ko,국민신문고
EE_00097,Digital prescription system needs enhancement. Processing time is excessive.,Healthcare,negative,submitted,2025-04-24,Viljandi,en,Estonian e-Gov Portal
KR_00442,대중교통 환승 시스템 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,처리중,2024-11-01,전남 여수시,ko,국민신문고
EE_00288,Data synchronization between services is problematic. Error messages are not informative.,Digital Services,negative,in_progress,2025-02-01,Keila,en,Estonian e-Gov Portal
KR_00020,의료비 지원 대상자 선정 기준을 완화해 주세요. 담당 공무원의 안내가 부족합니다.,복지,negative,완료,2025-05-16,광주 서구,ko,국민신문고
KR_00080,출퇴근 시간 충북 청주시 버스 배차 간격이 너무 깁니다. 긴급한 대책 마련이 필요합니다.,교통,negative,처리중,2025-08-27,충북 청주시,ko,국민신문고
KR_00115,도시 녹지 공간을 확대해 주세요. 시민 참여 방안을 마련해 주세요.,환경,negative,완료,2025-06-13,서울 강북구,ko,국민신문고
KR_00436,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,negative,완료,2025-07-21,인천 연수구,ko,국민신문고
KR_00081,경남 창원시 도로 포장 상태가 매우 불량합니다. 긴급한 대책 마련이 필요합니다.,교통,positive,접수,2024-12-07,경남 창원시,ko,국민신문고
KR_00134,전북 전주시 공원 관리가 제대로 되지 않고 있습니다. 예산 확대가 시급합니다.,환경,negative,처리중,2025-03-15,전북 전주시,ko,국민신문고
KR_00215,공무원 응대 서비스 개선이 필요합니다. 시민 중심 서비스가 필요합니다.,행정,negative,처리중,2025-04-09,제주시,ko,국민신문고
KR_00129,충남 천안시 지역에 CCTV 설치를 요청합니다. 예방 대책을 마련해 주세요.,안전,negative,접수,2025-03-26,충남 천안시,ko,국민신문고
KR_00315,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2025-05-17,전북 전주시,ko,국민신문고
EE_00289,Waste management system in Viljandi needs improvement. Investment in infrastructure required.,Environment,negative,in_progress,2025-08-24,Viljandi,en,Estonian e-Gov Portal
KR_00146,온라인 행정 시스템이 불편합니다. 시민 중심 서비스가 필요합니다.,행정,negative,완료,2025-04-30,서울 강남구,ko,국민신문고
KR_00132,주차 공간 부족 문제를 해결해 주세요. 장기적인 계획 수립을 요청합니다.,교통,negative,접수,2025-07-31,서울 강남구,ko,국민신문고
EE_00183,Digital learning resources are outdated. Content quality varies significantly.,Education,positive,in_progress,2025-01-21,Jõhvi,en,Estonian e-Gov Portal
KR_00122,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,negative,접수,2025-02-18,충남 천안시,ko,국민신문고
EE_00070,Digital ID authentication process needs improvement. Mobile compatibility issues persist.,Digital Services,positive,submitted,2024-11-04,Keila,en,Estonian e-Gov Portal
EE_00094,Electronic ticketing system has issues. Information display is inadequate.,Public Transport,negative,in_progress,2024-12-09,Kuressaare,en,Estonian e-Gov Portal
KR_00177,어린이 보호구역 안전시설을 강화해 주세요. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-03-06,서울 강남구,ko,국민신문고
KR_00351,재난 대응 시스템 개선이 필요합니다. 신속한 조치를 요청합니다.,안전,negative,접수,2024-12-10,인천 연수구,ko,국민신문고
KR_00536,출퇴근 시간 서울 강북구 버스 배차 간격이 너무 깁니다. 사고 위험이 높아지고 있습니다.,교통,negative,완료,2024-10-02,서울 강북구,ko,국민신문고
KR_00612,생활 소음 규제를 강화해야 합니다. 주민 건강이 위협받고 있습니다.,환경,negative,처리중,2025-03-28,경기 수원시,ko,국민신문고
EE_00210,Mobile app functionality should be enhanced. Mobile compatibility issues persist.,Digital Services,positive,in_progress,2025-04-11,Kuressaare,en,Estonian e-Gov Portal
EE_00130,Waste management system in Kohtla-Järve needs improvement. Environmental impact is concerning.,Environment,negative,resolved,2025-05-04,Kohtla-Järve,en,Estonian e-Gov Portal
EE_00041,Bus route optimization required for Rakvere. Commuters face daily delays.,Public Transport,neutral,in_progress,2024-11-18,Rakvere,en,Estonian e-Gov Portal
KR_00320,어린이 보호구역 안전시설을 강화해 주세요. 정기적인 점검이 필요합니다.,안전,positive,완료,2024-10-22,경북 포항시,ko,국민신문고
KR_00357,재난 대응 시스템 개선이 필요합니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-09-21,서울 강남구,ko,국민신문고
KR_00492,의료비 지원 대상자 선정 기준을 완화해 주세요. 지역별 격차가 심각합니다.,복지,negative,완료,2025-01-18,경남 창원시,ko,국민신문고
EE_00049,E-school platform needs technical improvements. Teachers need better training.,Education,neutral,in_progress,2025-02-13,Jõhvi,en,Estonian e-Gov Portal
KR_00135,대중교통 환승 시스템 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,neutral,접수,2025-02-27,인천 연수구,ko,국민신문고
EE_00200,Electronic ticketing system has issues. Service frequency is insufficient.,Public Transport,neutral,in_progress,2025-02-26,Rakvere,en,Estonian e-Gov Portal
EE_00268,Student data management needs attention. Teachers need better training.,Education,positive,resolved,2024-11-28,Tartu,en,Estonian e-Gov Portal
KR_00472,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 소득 기준을 현실화해야 합니다.,복지,negative,처리중,2025-07-28,광주 서구,ko,국민신문고
EE_00076,Digital ID authentication process needs improvement. User interface needs modernization.,Digital Services,negative,in_progress,2025-07-09,Kuressaare,en,Estonian e-Gov Portal
KR_00117,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 담당 공무원의 안내가 부족합니다.,복지,negative,접수,2025-05-03,제주시,ko,국민신문고
EE_00201,Bus route optimization required for Narva. System updates are urgently needed.,Public Transport,negative,in_progress,2025-07-16,Narva,en,Estonian e-Gov Portal
KR_00545,전남 여수시 지역에 CCTV 설치를 요청합니다. 주민 불안감이 증가하고 있습니다.,안전,positive,완료,2025-03-20,전남 여수시,ko,국민신문고
KR_00539,공공시설 안전 점검을 철저히 해주세요. 신속한 조치를 요청합니다.,안전,negative,완료,2024-10-10,경기 용인시,ko,국민신문고
KR_00629,도시 녹지 공간을 확대해 주세요. 주민 건강이 위협받고 있습니다.,환경,negative,완료,2024-12-26,대구 수성구,ko,국민신문고
EE_00092,Digital learning resources are outdated. System crashes during peak times.,Education,negative,in_progress,2025-09-02,Viljandi,en,Estonian e-Gov Portal
KR_00193,재활용 분리수거 시스템 개선이 필요합니다. 시민 참여 방안을 마련해 주세요.,환경,negative,접수,2025-07-09,제주시,ko,국민신문고
KR_00227,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,neutral,완료,2025-07-19,광주 서구,ko,국민신문고
KR_00516,세종시 도로 포장 상태가 매우 불량합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,접수,2025-05-13,세종시,ko,국민신문고
KR_00159,서류 발급 절차를 간소화해 주세요. 시민 중심 서비스가 필요합니다.,행정,negative,접수,2025-06-04,대구 수성구,ko,국민신문고
KR_00224,충북 청주시 도로 포장 상태가 매우 불량합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,완료,2025-02-12,충북 청주시,ko,국민신문고
KR_00105,재활용 분리수거 시스템 개선이 필요합니다. 예산 확대가 시급합니다.,환경,negative,접수,2025-06-21,세종시,ko,국민신문고
EE_00132,Real-time tracking system not accurate. Information display is inadequate.,Public Transport,neutral,submitted,2024-12-02,Tartu,en,Estonian e-Gov Portal
KR_00349,민원 처리 속도가 너무 느립니다. 투명성을 강화해야 합니다.,행정,positive,처리중,2025-02-28,경기 성남시,ko,국민신문고
KR_00422,경기 성남시 지역 신호등 체계 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,neutral,완료,2024-10-16,경기 성남시,ko,국민신문고
KR_00497,행정 정보 공개를 확대해 주세요. 디지털 전환이 시급합니다.,행정,negative,접수,2025-07-09,경기 성남시,ko,국민신문고
EE_00153,Parent portal functionality is limited. System crashes during peak times.,Education,neutral,resolved,2025-06-20,Keila,en,Estonian e-Gov Portal
KR_00289,경기 수원시 도로 포장 상태가 매우 불량합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,처리중,2025-01-10,경기 수원시,ko,국민신문고
KR_00531,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,neutral,완료,2024-10-12,세종시,ko,국민신문고
EE_00104,Public transport schedule in Pärnu needs adjustment. Better coordination required.,Public Transport,neutral,in_progress,2025-08-31,Pärnu,en,Estonian e-Gov Portal
KR_00014,생활 소음 규제를 강화해야 합니다. 예산 확대가 시급합니다.,환경,neutral,처리중,2025-07-16,강원 춘천시,ko,국민신문고
EE_00135,Public transport schedule in Tartu needs adjustment. Commuters face daily delays.,Public Transport,neutral,in_progress,2025-08-15,Tartu,en,Estonian e-Gov Portal
KR_00361,행정 정보 공개를 확대해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-08-17,울산 남구,ko,국민신문고
KR_00594,공공시설 안전 점검을 철저히 해주세요. 신속한 조치를 요청합니다.,안전,negative,처리중,2025-02-06,전남 여수시,ko,국민신문고
KR_00548,생활 소음 규제를 강화해야 합니다. 생활 환경이 악화되고 있습니다.,환경,neutral,완료,2024-11-24,전남 여수시,ko,국민신문고
KR_00099,충남 천안시 공원 관리가 제대로 되지 않고 있습니다. 생활 환경이 악화되고 있습니다.,환경,negative,처리중,2025-04-08,충남 천안시,ko,국민신문고
KR_00372,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,neutral,접수,2025-05-24,부산 해운대구,ko,국민신문고
EE_00217,Online service for education enrollment is not user-friendly. The system response time is too slow.,Digital Services,positive,submitted,2025-01-17,Narva,en,Estonian e-Gov Portal
EE_00015,Public transport schedule in Jõhvi needs adjustment. Better coordination required.,Public Transport,negative,in_progress,2025-03-16,Jõhvi,en,Estonian e-Gov Portal
KR_00278,재난 대응 시스템 개선이 필요합니다. 사고 예방이 시급합니다.,안전,neutral,완료,2025-04-20,광주 서구,ko,국민신문고
EE_00238,School enrollment system is confusing. System crashes during peak times.,Education,negative,in_progress,2025-09-26,Valga,en,Estonian e-Gov Portal
EE_00002,Data synchronization between services is problematic. User interface needs modernization.,Digital Services,negative,submitted,2024-12-08,Maardu,en,Estonian e-Gov Portal
KR_00324,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,neutral,처리중,2025-08-30,부산 해운대구,ko,국민신문고
KR_00331,가로등이 고장난 지 오래되었습니다. 사고 예방이 시급합니다.,안전,neutral,완료,2025-02-02,서울 강남구,ko,국민신문고
